Woonsa:0,Dominic:1,Sath:2,Feng Yan:3,Miho:4,Rasheed:5,Verad:6,Aegir:7,Lushen:9,Figaro:10,Hekerson:11,Ryan:12,Lulu and Friends:8,Ariel:13,Laika:14,Kaki:15,Raoq:16,Mellia:17,Coco:18,Xiao Ling:19,Loren:20,Chloe:21,Riley:22,Trevor:23,
0,1,17,21,8954,2532,
4,6,12,22,8953,3332,
1,4,21,22,8950,4245,
3,7,16,22,8949,288,
3,16,19,22,8949,1561,
1,2,6,22,8949,1930,
0,1,13,22,8946,1965,
3,11,12,21,8944,2002,
1,12,21,23,8942,1543,
0,1,3,6,8941,2951,
1,19,22,23,8940,894,
1,4,8,22,8939,1557,
3,6,9,13,8937,996,
8,13,15,22,8936,182,
0,1,6,8,8933,2973,
0,3,6,22,8932,4224,
3,15,18,22,8931,120,
1,6,8,13,8930,1461,
6,10,18,22,8927,53,
6,10,21,23,8926,677,
3,5,14,21,8921,967,
3,4,17,21,8921,2392,
0,10,15,22,8919,357,
6,7,9,22,8919,3003,
1,3,17,21,8918,3061,
4,6,19,22,8917,2650,
0,1,3,21,8917,4100,
0,3,6,19,8915,301,
6,7,12,22,8914,2324,
3,6,7,17,8912,990,
6,7,13,15,8911,3028,
7,14,18,21,8909,60,
4,6,18,22,8906,1280,
9,15,16,21,8905,1392,
0,1,18,22,8904,257,
3,11,15,21,8903,154,
9,15,19,21,8902,427,
1,6,17,22,8902,2130,
0,12,15,21,8902,3081,
3,4,13,15,8900,208,
3,15,20,22,8897,1334,
3,6,10,13,8892,1657,
1,4,10,21,8890,1530,
4,8,19,22,8888,369,
0,6,7,20,8886,909,
0,1,7,21,8886,4182,
12,16,19,21,8885,1892,
3,6,20,22,8885,4206,
8,14,15,21,8883,2192,
3,17,19,21,8881,2721,
3,10,17,21,8879,1747,
6,9,19,22,8876,566,
3,6,8,18,8869,327,
4,6,18,21,8868,1320,
1,3,16,22,8868,3074,
1,3,6,15,8867,2607,
5,6,9,21,8866,387,
6,15,21,23,8866,1601,
1,15,22,23,8864,410,
2,3,6,7,8863,790,
3,4,6,15,8862,1172,
2,9,15,21,8861,534,
0,1,19,22,8859,2949,
0,1,14,21,8856,2452,
6,9,20,22,8853,121,
2,12,15,21,8853,2023,
13,15,19,22,8850,1384,
1,8,15,22,8850,2244,
1,4,16,22,8849,2657,
3,6,7,12,8848,1843,
13,15,17,22,8847,935,
3,4,14,21,8846,2761,
3,5,12,22,8845,696,
0,1,4,21,8843,2170,
6,14,19,22,8842,875,
0,9,15,22,8842,2444,
3,6,13,17,8840,1839,
9,14,21,22,8838,3024,
3,4,6,19,8833,299,
1,3,5,21,8833,1728,
1,3,4,21,8832,4232,
9,12,14,21,8829,401,
0,6,16,21,8826,3093,
1,9,15,21,8825,1824,
4,6,7,19,8825,2469,
1,3,12,22,8821,488,
3,6,7,9,8821,2831,
1,4,19,22,8821,3391,
4,15,19,21,8820,2264,
6,10,21,22,8820,2810,
2,3,15,22,8818,1523,
14,21,22,23,8817,2453,
6,7,20,23,8815,27,
4,7,10,22,8813,26,
1,3,6,19,8813,2293,
6,7,13,23,8809,3316,
1,3,21,22,8809,4293,
4,13,17,22,8806,803,
1,15,20,22,8804,1476,
3,6,8,12,8804,3054,
3,4,14,22,8803,2110,
0,3,7,21,8801,3859,
6,10,16,22,8800,1615,
0,3,20,22,8799,650,
3,6,8,16,8798,1763,
13,14,15,21,8798,3057,
4,9,21,22,8798,3544,
7,10,15,22,8797,731,
3,4,6,21,8797,4260,
10,14,16,21,8796,523,
1,6,8,12,8796,768,
3,19,22,23,8795,2305,
6,7,8,22,8790,2843,
0,1,6,15,8789,3046,
6,9,16,22,8784,272,
0,6,12,21,8784,4220,
3,6,18,22,8784,4223,
1,2,19,21,8781,550,
4,9,16,21,8779,682,
4,6,21,23,8777,2275,
1,10,16,22,8776,1829,
0,13,15,22,8775,2241,
3,6,15,19,8774,226,
3,15,22,23,8773,3037,
3,6,19,21,8773,4295,
1,10,14,21,8772,554,
0,6,7,12,8772,748,
1,7,17,21,8771,2065,
6,7,15,23,8769,1282,
6,12,14,21,8766,3969,
3,8,14,21,8761,2268,
1,6,7,16,8759,3692,
3,4,10,13,8757,48,
3,6,13,14,8757,1146,
3,5,12,21,8753,2553,
4,9,15,22,8752,1017,
0,4,9,21,8750,564,
6,15,18,22,8747,2588,
3,10,20,22,8746,810,
3,4,10,22,8746,3105,
2,7,15,21,8744,757,
6,7,15,16,8744,1173,
3,9,17,21,8744,1426,
1,3,18,22,8743,1608,
4,12,19,21,8743,3842,
6,16,21,23,8739,1875,
0,6,8,12,8738,1298,
6,7,8,15,8738,1483,
1,4,13,15,8736,1136,
3,6,10,15,8735,616,
0,1,20,21,8734,1754,
3,6,20,21,8732,4292,
0,14,15,22,8728,2183,
3,7,16,21,8728,4184,
4,6,17,22,8727,1915,
1,14,21,22,8727,4334,
3,5,19,21,8726,1907,
3,8,20,22,8722,268,
3,11,15,22,8722,652,
1,14,19,21,8720,2852,
3,4,9,22,8719,1177,
2,12,19,21,8719,1678,
1,6,11,22,8719,2466,
4,15,19,22,8717,1208,
1,6,7,10,8715,2797,
6,7,17,22,8714,2790,
0,15,17,22,8711,156,
0,3,8,21,8711,1802,
4,9,15,21,8711,4177,
4,6,7,20,8710,2451,
3,8,15,21,8709,2541,
5,6,15,21,8707,2379,
1,5,19,22,8706,1513,
4,8,17,21,8704,1039,
6,11,15,21,8703,1865,
0,2,7,21,8701,956,
6,10,15,21,8701,4212,
2,6,19,22,8700,461,
1,3,6,23,8700,1440,
1,13,19,21,8700,2502,
0,15,17,21,8699,1521,
3,12,17,21,8699,4205,
4,9,12,21,8698,2430,
6,9,19,21,8698,3121,
0,7,12,21,8698,4194,
3,4,6,23,8697,867,
3,4,6,13,8697,3428,
3,6,15,23,8696,489,
0,4,15,21,8694,574,
3,8,10,22,8694,1421,
6,12,17,21,8693,4191,
0,15,22,23,8692,607,
1,3,4,13,8691,1027,
0,1,6,13,8691,4241,
1,6,8,10,8690,1673,
13,15,22,23,8689,2103,
1,7,19,22,8688,972,
3,14,21,23,8683,1576,
4,7,9,22,8681,670,
5,6,18,22,8678,409,
6,7,15,19,8678,2464,
1,4,12,22,8673,1643,
3,6,8,20,8673,1737,
0,1,13,15,8673,2688,
1,3,7,21,8672,4243,
6,7,13,22,8669,4209,
1,2,7,21,8668,1089,
1,6,7,12,8667,423,
6,10,14,22,8667,997,
3,7,10,21,8666,4270,
0,1,9,21,8665,4221,
1,15,18,22,8664,1277,
6,9,17,21,8664,2360,
4,6,22,23,8664,3773,
6,7,15,20,8662,2281,
3,13,15,22,8661,4272,
3,4,19,21,8659,4323,
6,7,16,23,8658,1806,
6,14,16,22,8658,2396,
4,15,16,21,8657,1864,
0,3,12,21,8654,4301,
0,7,9,22,8652,1445,
10,14,15,22,8650,1220,
3,4,13,19,8649,808,
1,4,14,22,8646,124,
6,16,22,23,8645,2736,
5,7,15,22,8643,830,
4,10,15,21,8642,2480,
0,3,6,21,8639,4353,
4,6,13,16,8637,1444,
2,4,6,22,8635,1592,
4,7,16,21,8634,3776,
2,6,7,15,8633,945,
10,15,19,22,8628,1338,
7,12,19,21,8628,4233,
14,15,21,23,8626,730,
3,6,8,17,8626,2689,
3,10,15,21,8625,4262,
3,6,8,14,8624,1648,
0,3,16,22,8624,2247,
0,2,15,22,8622,245,
7,12,15,21,8622,3850,
4,6,9,13,8619,227,
4,10,16,21,8616,1053,
0,6,7,9,8616,1454,
0,3,14,22,8615,1373,
3,9,21,23,8612,2085,
6,7,8,13,8610,216,
0,4,6,7,8608,3356,
0,6,7,18,8605,189,
0,9,19,21,8604,2097,
9,12,19,21,8603,2603,
1,11,15,21,8602,384,
4,7,19,21,8602,4294,
1,6,8,16,8601,1327,
6,18,21,23,8596,7,
1,6,10,21,8594,4348,
0,6,13,17,8593,326,
1,13,17,22,8593,1460,
6,7,19,20,8592,1854,
6,8,15,22,8592,4274,
1,14,19,22,8591,624,
6,7,8,10,8591,1295,
1,6,8,20,8591,1559,
1,12,20,21,8591,1738,
1,7,16,21,8591,2645,
6,10,19,22,8590,2232,
4,16,19,21,8590,2619,
6,12,16,22,8589,2320,
4,15,17,21,8583,1268,
1,3,4,6,8582,2080,
4,15,16,22,8582,2486,
2,10,15,21,8581,234,
0,1,14,22,8580,658,
0,2,17,21,8577,237,
4,10,19,22,8577,789,
1,16,19,22,8577,3006,
3,15,17,22,8577,4189,
1,12,15,22,8576,2753,
10,12,16,21,8573,3802,
0,2,6,21,8571,2623,
9,12,16,21,8570,693,
5,6,7,19,8569,1835,
4,13,15,21,8569,2351,
1,8,22,23,8566,904,
1,6,7,17,8566,2504,
5,6,7,20,8565,374,
6,12,20,22,8565,2189,
1,16,19,21,8565,3458,
1,2,12,21,8564,4038,
4,9,14,21,8562,1410,
3,6,12,15,8562,1689,
0,4,15,22,8562,2167,
4,10,15,22,8562,3071,
6,10,17,21,8561,2799,
5,6,12,22,8560,1403,
4,9,13,22,8560,2057,
3,6,15,20,8559,1593,
6,7,10,19,8558,125,
3,14,17,21,8557,2909,
6,12,21,23,8557,4250,
3,7,14,22,8556,2575,
3,4,16,21,8554,4237,
14,15,18,21,8553,499,
3,12,16,22,8550,991,
6,11,15,22,8548,3587,
6,7,12,23,8548,3667,
3,4,22,23,8548,4305,
7,15,16,22,8546,59,
3,9,20,21,8546,509,
1,6,7,18,8546,2630,
3,6,9,15,8545,2365,
3,9,16,21,8544,4242,
0,4,6,8,8541,822,
1,3,14,22,8541,2349,
1,17,21,22,8541,3503,
1,3,22,23,8539,2895,
10,15,17,21,8537,1729,
0,1,18,21,8537,2152,
6,12,19,22,8537,2739,
10,12,15,22,8536,1634,
1,3,11,21,8532,1189,
6,9,22,23,8531,2168,
7,10,15,21,8531,4189,
3,9,18,21,8530,404,
8,14,15,22,8529,103,
3,6,13,19,8529,2769,
6,9,14,22,8528,359,
4,15,22,23,8528,1365,
0,3,4,22,8528,4338,
7,19,20,21,8526,1532,
4,6,13,15,8526,4197,
6,16,20,22,8524,2642,
1,9,21,22,8524,4355,
0,15,16,22,8523,3030,
6,7,16,19,8521,533,
1,3,6,16,8520,756,
2,6,16,22,8519,259,
6,8,11,21,8518,1595,
1,2,6,7,8518,2067,
1,12,14,21,8518,4283,
0,6,17,22,8516,2406,
3,4,6,12,8514,1333,
6,16,17,21,8514,3095,
1,15,20,21,8513,1721,
0,7,16,21,8512,3628,
7,14,15,22,8511,2954,
7,14,21,22,8511,4380,
1,4,16,21,8508,4281,
0,3,7,22,8506,4156,
14,16,21,23,8504,1184,
1,12,17,21,8504,4239,
0,3,6,23,8502,1786,
6,7,8,19,8502,4193,
6,7,13,19,8500,4180,
4,6,21,22,8499,4486,
3,13,16,22,8496,2752,
3,4,7,13,8494,597,
6,7,13,16,8492,2894,
1,9,19,21,8492,3126,
4,8,12,21,8491,3647,
1,6,12,13,8489,4200,
1,6,7,14,8488,1318,
4,6,8,15,8485,2459,
7,12,14,21,8484,4230,
10,15,16,22,8482,1787,
2,3,7,21,8480,4264,
1,6,9,13,8477,1210,
6,7,16,20,8475,169,
0,6,16,22,8475,4257,
1,15,17,22,8474,754,
0,2,3,21,8474,2307,
3,17,18,21,8469,899,
6,7,8,20,8469,3103,
6,8,12,23,8466,1769,
9,13,15,22,8466,3174,
6,7,12,15,8465,1909,
1,6,7,9,8465,2634,
6,7,12,19,8463,1325,
1,2,15,22,8463,2420,
14,18,19,21,8462,969,
1,3,7,22,8462,2837,
14,16,18,21,8461,212,
5,6,16,22,8461,2308,
14,15,19,22,8458,1121,
0,1,6,23,8458,1161,
6,10,13,22,8458,2417,
4,7,16,22,8458,2754,
1,7,18,22,8457,221,
1,4,22,23,8457,3325,
6,14,22,23,8456,2390,
6,7,8,17,8453,802,
5,12,16,21,8453,1415,
6,7,15,17,8451,1619,
6,7,8,12,8451,1762,
0,3,7,15,8449,1308,
0,14,16,21,8449,3690,
4,14,15,22,8448,4175,
6,7,14,15,8446,1900,
5,12,20,21,8444,184,
4,7,17,21,8444,4291,
1,6,8,17,8443,2772,
3,7,17,22,8439,2182,
7,10,17,21,8438,2441,
1,7,14,21,8438,4297,
1,8,12,21,8436,4357,
0,4,9,22,8435,611,
6,8,12,21,8435,4432,
13,16,21,22,8434,3146,
4,7,22,23,8431,3618,
7,10,12,21,8430,4273,
6,12,13,23,8428,1050,
1,8,12,22,8426,857,
5,6,16,21,8425,2662,
6,14,21,23,8425,3179,
4,7,19,22,8424,2705,
1,10,16,21,8424,3100,
3,17,19,22,8422,2702,
4,6,8,16,8421,1596,
6,7,10,16,8421,3755,
4,12,14,21,8421,4296,
6,13,17,23,8420,441,
10,17,21,22,8420,2715,
1,3,9,22,8419,978,
10,14,15,21,8419,4185,
3,9,19,22,8418,2318,
2,3,9,21,8418,2941,
3,7,20,21,8416,4300,
7,12,21,22,8416,4397,
1,2,6,13,8414,510,
4,12,13,21,8414,3183,
0,1,20,22,8412,1748,
1,7,14,22,8409,77,
1,6,13,16,8406,4265,
4,6,14,22,8404,3436,
1,7,9,21,8404,4213,
6,8,10,16,8403,172,
6,16,18,22,8402,1366,
1,13,15,19,8401,217,
4,12,19,22,8400,306,
0,3,6,9,8398,511,
6,17,19,22,8398,2272,
3,6,13,20,8398,2569,
4,6,8,12,8398,2679,
0,2,12,21,8397,3108,
0,15,20,22,8396,1221,
4,9,19,21,8396,2542,
0,1,3,15,8395,2046,
0,3,6,16,8395,2787,
1,10,14,22,8394,344,
2,7,17,21,8391,1493,
3,5,16,21,8389,1317,
0,1,7,15,8389,1782,
9,10,15,21,8389,3352,
2,4,15,22,8387,1849,
2,13,15,22,8387,2637,
3,6,15,17,8386,1459,
1,11,15,22,8386,1722,
1,11,12,21,8385,2199,
4,6,7,18,8383,2935,
1,13,15,23,8382,171,
6,8,10,12,8382,744,
5,6,7,23,8382,4195,
9,15,17,21,8381,985,
6,7,11,22,8378,3177,
4,7,14,21,8378,4324,
1,6,15,16,8377,3039,
4,6,10,22,8371,4364,
4,6,12,13,8369,2836,
4,7,20,21,8367,4279,
12,14,21,22,8367,4510,
2,15,17,21,8366,2435,
6,8,9,22,8366,3222,
1,3,9,21,8365,4309,
3,9,12,22,8364,1190,
6,7,8,18,8363,783,
1,4,6,15,8363,878,
0,6,9,13,8363,2017,
7,14,19,21,8361,4356,
6,11,22,23,8360,959,
3,16,19,21,8360,4354,
1,13,15,16,8358,446,
6,9,12,22,8357,2962,
1,9,15,22,8355,1374,
0,15,19,22,8355,2839,
4,10,12,21,8355,4369,
0,6,8,23,8354,2540,
4,13,15,22,8352,4364,
10,15,17,22,8351,2826,
7,9,15,21,8351,4227,
15,17,21,22,8351,4398,
6,15,18,21,8348,2564,
3,4,12,13,8346,358,
0,2,6,7,8346,2582,
3,4,6,20,8345,2250,
4,7,13,22,8344,3135,
4,16,19,22,8342,1492,
6,13,15,16,8342,1798,
6,7,12,20,8342,2509,
6,8,12,20,8341,721,
1,10,17,21,8341,1879,
1,10,12,22,8340,1701,
7,16,21,22,8339,4060,
3,6,18,21,8339,4461,
2,3,10,22,8338,123,
2,15,19,21,8338,1549,
10,16,19,21,8336,1389,
3,14,16,22,8336,2737,
3,8,9,22,8334,1983,
5,6,7,16,8334,2083,
0,7,19,21,8331,4386,
0,3,21,23,8330,3123,
1,10,18,21,8329,151,
6,13,14,22,8329,2747,
13,15,16,22,8329,4248,
12,15,19,21,8328,4258,
2,3,6,15,8327,40,
3,5,6,8,8327,2202,
3,6,16,23,8326,2045,
2,6,9,21,8326,4238,
5,6,7,12,8324,1449,
0,15,18,22,8323,308,
1,4,20,21,8323,2697,
4,19,21,22,8323,4556,
